source,target,title,year,type
5864,2720,Faust Part I,1949,undirected
5864,2016,Faust Part I,1949,undirected
5864,2393,Faust Part I,1949,undirected
5864,2723,Faust Part I,1949,undirected
5864,2394,Faust Part I,1949,undirected
5864,2297,Faust Part I,1949,undirected
5864,2297,Faust Part I,1949,undirected
5864,5897,Faust Part I,1949,undirected
5864,1130,Faust Part I,1949,undirected
5864,5908,Faust Part I,1949,undirected
5864,5908,Faust Part I,1949,undirected
5864,2732,Faust Part I,1949,undirected
5864,2732,Faust Part I,1949,undirected
5864,5828,Faust Part I,1949,undirected
5864,2734,Faust Part I,1949,undirected
5864,5514,Faust Part I,1949,undirected
5864,2401,Faust Part I,1949,undirected
5864,2401,Faust Part I,1949,undirected
5864,2748,Faust Part I,1949,undirected
5864,2748,Faust Part I,1949,undirected
5864,2758,Faust Part I,1949,undirected
5864,2758,Faust Part I,1949,undirected
5864,5844,Faust Part I,1949,undirected
5864,5971,Faust Part I,1949,undirected
5864,2763,Faust Part I,1949,undirected
5864,2325,Faust Part I,1949,undirected
5864,2383,Faust Part I,1949,undirected
5864,2383,Faust Part I,1949,undirected
5864,2484,Faust Part I,1949,undirected
5864,2484,Faust Part I,1949,undirected
5864,5766,Faust Part I,1949,undirected
5864,5983,Faust Part I,1949,undirected
5864,2354,Faust Part I,1949,undirected
5864,2773,Faust Part I,1949,undirected
5864,2773,Faust Part I,1949,undirected
5864,2775,Faust Part I,1949,undirected
2715,2293,Faust Part I,1949,undirected
2715,2293,Faust Part I,1949,undirected
2715,2720,Faust Part I,1949,undirected
2715,2720,Faust Part I,1949,undirected
2715,2720,Faust Part I,1949,undirected
2715,2016,Faust Part I,1949,undirected
2715,2393,Faust Part I,1949,undirected
2715,2723,Faust Part I,1949,undirected
2715,2394,Faust Part I,1949,undirected
2715,2297,Faust Part I,1949,undirected
2715,2297,Faust Part I,1949,undirected
2715,5897,Faust Part I,1949,undirected
2715,1130,Faust Part I,1949,undirected
2715,5908,Faust Part I,1949,undirected
2715,5908,Faust Part I,1949,undirected
2715,2732,Faust Part I,1949,undirected
2715,2732,Faust Part I,1949,undirected
2715,5828,Faust Part I,1949,undirected
2715,2734,Faust Part I,1949,undirected
2715,5514,Faust Part I,1949,undirected
2715,2401,Faust Part I,1949,undirected
2715,2401,Faust Part I,1949,undirected
2715,2748,Faust Part I,1949,undirected
2715,2748,Faust Part I,1949,undirected
2715,2758,Faust Part I,1949,undirected
2715,2758,Faust Part I,1949,undirected
2715,5844,Faust Part I,1949,undirected
2715,5971,Faust Part I,1949,undirected
2715,2763,Faust Part I,1949,undirected
2715,2325,Faust Part I,1949,undirected
2715,2383,Faust Part I,1949,undirected
2715,2383,Faust Part I,1949,undirected
2715,2484,Faust Part I,1949,undirected
2715,2484,Faust Part I,1949,undirected
2715,5766,Faust Part I,1949,undirected
2715,5983,Faust Part I,1949,undirected
2715,2354,Faust Part I,1949,undirected
2715,2773,Faust Part I,1949,undirected
2715,2773,Faust Part I,1949,undirected
2715,2775,Faust Part I,1949,undirected
2293,2293,Faust Part I,1949,undirected
2293,2720,Faust Part I,1949,undirected
2293,2720,Faust Part I,1949,undirected
2293,2720,Faust Part I,1949,undirected
2293,2016,Faust Part I,1949,undirected
2293,2393,Faust Part I,1949,undirected
2293,2723,Faust Part I,1949,undirected
2293,2394,Faust Part I,1949,undirected
2293,2297,Faust Part I,1949,undirected
2293,2297,Faust Part I,1949,undirected
2293,5897,Faust Part I,1949,undirected
2293,1130,Faust Part I,1949,undirected
2293,5908,Faust Part I,1949,undirected
2293,5908,Faust Part I,1949,undirected
2293,2732,Faust Part I,1949,undirected
2293,2732,Faust Part I,1949,undirected
2293,5828,Faust Part I,1949,undirected
2293,2734,Faust Part I,1949,undirected
2293,5514,Faust Part I,1949,undirected
2293,2401,Faust Part I,1949,undirected
2293,2401,Faust Part I,1949,undirected
2293,2748,Faust Part I,1949,undirected
2293,2748,Faust Part I,1949,undirected
2293,2758,Faust Part I,1949,undirected
2293,2758,Faust Part I,1949,undirected
2293,5844,Faust Part I,1949,undirected
2293,5971,Faust Part I,1949,undirected
2293,2763,Faust Part I,1949,undirected
2293,2325,Faust Part I,1949,undirected
2293,2383,Faust Part I,1949,undirected
2293,2383,Faust Part I,1949,undirected
2293,2484,Faust Part I,1949,undirected
2293,2484,Faust Part I,1949,undirected
2293,5766,Faust Part I,1949,undirected
2293,5983,Faust Part I,1949,undirected
2293,2354,Faust Part I,1949,undirected
2293,2773,Faust Part I,1949,undirected
2293,2773,Faust Part I,1949,undirected
2293,2775,Faust Part I,1949,undirected
2293,2720,Faust Part I,1949,undirected
2293,2720,Faust Part I,1949,undirected
2293,2720,Faust Part I,1949,undirected
2293,2016,Faust Part I,1949,undirected
2293,2393,Faust Part I,1949,undirected
2293,2723,Faust Part I,1949,undirected
2293,2394,Faust Part I,1949,undirected
2293,2297,Faust Part I,1949,undirected
2293,2297,Faust Part I,1949,undirected
2293,5897,Faust Part I,1949,undirected
2293,1130,Faust Part I,1949,undirected
2293,5908,Faust Part I,1949,undirected
2293,5908,Faust Part I,1949,undirected
2293,2732,Faust Part I,1949,undirected
2293,2732,Faust Part I,1949,undirected
2293,5828,Faust Part I,1949,undirected
2293,2734,Faust Part I,1949,undirected
2293,5514,Faust Part I,1949,undirected
2293,2401,Faust Part I,1949,undirected
2293,2401,Faust Part I,1949,undirected
2293,2748,Faust Part I,1949,undirected
2293,2748,Faust Part I,1949,undirected
2293,2758,Faust Part I,1949,undirected
2293,2758,Faust Part I,1949,undirected
2293,5844,Faust Part I,1949,undirected
2293,5971,Faust Part I,1949,undirected
2293,2763,Faust Part I,1949,undirected
2293,2325,Faust Part I,1949,undirected
2293,2383,Faust Part I,1949,undirected
2293,2383,Faust Part I,1949,undirected
2293,2484,Faust Part I,1949,undirected
2293,2484,Faust Part I,1949,undirected
2293,5766,Faust Part I,1949,undirected
2293,5983,Faust Part I,1949,undirected
2293,2354,Faust Part I,1949,undirected
2293,2773,Faust Part I,1949,undirected
2293,2773,Faust Part I,1949,undirected
2293,2775,Faust Part I,1949,undirected
2720,2720,Faust Part I,1949,undirected
2720,2720,Faust Part I,1949,undirected
2720,2016,Faust Part I,1949,undirected
2720,2393,Faust Part I,1949,undirected
2720,2723,Faust Part I,1949,undirected
2720,2394,Faust Part I,1949,undirected
2720,2297,Faust Part I,1949,undirected
2720,2297,Faust Part I,1949,undirected
2720,5897,Faust Part I,1949,undirected
2720,1130,Faust Part I,1949,undirected
2720,5908,Faust Part I,1949,undirected
2720,5908,Faust Part I,1949,undirected
2720,2732,Faust Part I,1949,undirected
2720,2732,Faust Part I,1949,undirected
2720,5828,Faust Part I,1949,undirected
2720,2734,Faust Part I,1949,undirected
2720,5514,Faust Part I,1949,undirected
2720,2401,Faust Part I,1949,undirected
2720,2401,Faust Part I,1949,undirected
2720,2748,Faust Part I,1949,undirected
2720,2748,Faust Part I,1949,undirected
2720,2758,Faust Part I,1949,undirected
2720,2758,Faust Part I,1949,undirected
2720,5844,Faust Part I,1949,undirected
2720,5971,Faust Part I,1949,undirected
2720,2763,Faust Part I,1949,undirected
2720,2325,Faust Part I,1949,undirected
2720,2383,Faust Part I,1949,undirected
2720,2383,Faust Part I,1949,undirected
2720,2484,Faust Part I,1949,undirected
2720,2484,Faust Part I,1949,undirected
2720,5766,Faust Part I,1949,undirected
2720,5983,Faust Part I,1949,undirected
2720,2354,Faust Part I,1949,undirected
2720,2773,Faust Part I,1949,undirected
2720,2773,Faust Part I,1949,undirected
2720,2775,Faust Part I,1949,undirected
2720,2720,Faust Part I,1949,undirected
2720,2016,Faust Part I,1949,undirected
2720,2393,Faust Part I,1949,undirected
2720,2723,Faust Part I,1949,undirected
2720,2394,Faust Part I,1949,undirected
2720,2297,Faust Part I,1949,undirected
2720,2297,Faust Part I,1949,undirected
2720,5897,Faust Part I,1949,undirected
2720,1130,Faust Part I,1949,undirected
2720,5908,Faust Part I,1949,undirected
2720,5908,Faust Part I,1949,undirected
2720,2732,Faust Part I,1949,undirected
2720,2732,Faust Part I,1949,undirected
2720,5828,Faust Part I,1949,undirected
2720,2734,Faust Part I,1949,undirected
2720,5514,Faust Part I,1949,undirected
2720,2401,Faust Part I,1949,undirected
2720,2401,Faust Part I,1949,undirected
2720,2748,Faust Part I,1949,undirected
2720,2748,Faust Part I,1949,undirected
2720,2758,Faust Part I,1949,undirected
2720,2758,Faust Part I,1949,undirected
2720,5844,Faust Part I,1949,undirected
2720,5971,Faust Part I,1949,undirected
2720,2763,Faust Part I,1949,undirected
2720,2325,Faust Part I,1949,undirected
2720,2383,Faust Part I,1949,undirected
2720,2383,Faust Part I,1949,undirected
2720,2484,Faust Part I,1949,undirected
2720,2484,Faust Part I,1949,undirected
2720,5766,Faust Part I,1949,undirected
2720,5983,Faust Part I,1949,undirected
2720,2354,Faust Part I,1949,undirected
2720,2773,Faust Part I,1949,undirected
2720,2773,Faust Part I,1949,undirected
2720,2775,Faust Part I,1949,undirected
2720,2016,Faust Part I,1949,undirected
2720,2393,Faust Part I,1949,undirected
2720,2723,Faust Part I,1949,undirected
2720,2394,Faust Part I,1949,undirected
2720,2297,Faust Part I,1949,undirected
2720,2297,Faust Part I,1949,undirected
2720,5897,Faust Part I,1949,undirected
2720,1130,Faust Part I,1949,undirected
2720,5908,Faust Part I,1949,undirected
2720,5908,Faust Part I,1949,undirected
2720,2732,Faust Part I,1949,undirected
2720,2732,Faust Part I,1949,undirected
2720,5828,Faust Part I,1949,undirected
2720,2734,Faust Part I,1949,undirected
2720,5514,Faust Part I,1949,undirected
2720,2401,Faust Part I,1949,undirected
2720,2401,Faust Part I,1949,undirected
2720,2748,Faust Part I,1949,undirected
2720,2748,Faust Part I,1949,undirected
2720,2758,Faust Part I,1949,undirected
2720,2758,Faust Part I,1949,undirected
2720,5844,Faust Part I,1949,undirected
2720,5971,Faust Part I,1949,undirected
2720,2763,Faust Part I,1949,undirected
2720,2325,Faust Part I,1949,undirected
2720,2383,Faust Part I,1949,undirected
2720,2383,Faust Part I,1949,undirected
2720,2484,Faust Part I,1949,undirected
2720,2484,Faust Part I,1949,undirected
2720,5766,Faust Part I,1949,undirected
2720,5983,Faust Part I,1949,undirected
2720,2354,Faust Part I,1949,undirected
2720,2773,Faust Part I,1949,undirected
2720,2773,Faust Part I,1949,undirected
2720,2775,Faust Part I,1949,undirected
2016,2393,Faust Part I,1949,undirected
2016,2723,Faust Part I,1949,undirected
2016,2394,Faust Part I,1949,undirected
2016,2297,Faust Part I,1949,undirected
2016,2297,Faust Part I,1949,undirected
2016,5897,Faust Part I,1949,undirected
2016,1130,Faust Part I,1949,undirected
2016,5908,Faust Part I,1949,undirected
2016,5908,Faust Part I,1949,undirected
2016,2732,Faust Part I,1949,undirected
2016,2732,Faust Part I,1949,undirected
2016,5828,Faust Part I,1949,undirected
2016,2734,Faust Part I,1949,undirected
2016,5514,Faust Part I,1949,undirected
2016,2401,Faust Part I,1949,undirected
2016,2401,Faust Part I,1949,undirected
2016,2748,Faust Part I,1949,undirected
2016,2748,Faust Part I,1949,undirected
2016,2758,Faust Part I,1949,undirected
2016,2758,Faust Part I,1949,undirected
2016,5844,Faust Part I,1949,undirected
2016,5971,Faust Part I,1949,undirected
2016,2763,Faust Part I,1949,undirected
2016,2325,Faust Part I,1949,undirected
2016,2383,Faust Part I,1949,undirected
2016,2383,Faust Part I,1949,undirected
2016,2484,Faust Part I,1949,undirected
2016,2484,Faust Part I,1949,undirected
2016,5766,Faust Part I,1949,undirected
2016,5983,Faust Part I,1949,undirected
2016,2354,Faust Part I,1949,undirected
2016,2773,Faust Part I,1949,undirected
2016,2773,Faust Part I,1949,undirected
2016,2775,Faust Part I,1949,undirected
2393,2723,Faust Part I,1949,undirected
2393,2394,Faust Part I,1949,undirected
2393,2297,Faust Part I,1949,undirected
2393,2297,Faust Part I,1949,undirected
2393,5897,Faust Part I,1949,undirected
2393,1130,Faust Part I,1949,undirected
2393,5908,Faust Part I,1949,undirected
2393,5908,Faust Part I,1949,undirected
2393,2732,Faust Part I,1949,undirected
2393,2732,Faust Part I,1949,undirected
2393,5828,Faust Part I,1949,undirected
2393,2734,Faust Part I,1949,undirected
2393,5514,Faust Part I,1949,undirected
2393,2401,Faust Part I,1949,undirected
2393,2401,Faust Part I,1949,undirected
2393,2748,Faust Part I,1949,undirected
2393,2748,Faust Part I,1949,undirected
2393,2758,Faust Part I,1949,undirected
2393,2758,Faust Part I,1949,undirected
2393,5844,Faust Part I,1949,undirected
2393,5971,Faust Part I,1949,undirected
2393,2763,Faust Part I,1949,undirected
2393,2325,Faust Part I,1949,undirected
2393,2383,Faust Part I,1949,undirected
2393,2383,Faust Part I,1949,undirected
2393,2484,Faust Part I,1949,undirected
2393,2484,Faust Part I,1949,undirected
2393,5766,Faust Part I,1949,undirected
2393,5983,Faust Part I,1949,undirected
2393,2354,Faust Part I,1949,undirected
2393,2773,Faust Part I,1949,undirected
2393,2773,Faust Part I,1949,undirected
2393,2775,Faust Part I,1949,undirected
2723,2394,Faust Part I,1949,undirected
2723,2297,Faust Part I,1949,undirected
2723,2297,Faust Part I,1949,undirected
2723,5897,Faust Part I,1949,undirected
2723,1130,Faust Part I,1949,undirected
2723,5908,Faust Part I,1949,undirected
2723,5908,Faust Part I,1949,undirected
2723,2732,Faust Part I,1949,undirected
2723,2732,Faust Part I,1949,undirected
2723,5828,Faust Part I,1949,undirected
2723,2734,Faust Part I,1949,undirected
2723,5514,Faust Part I,1949,undirected
2723,2401,Faust Part I,1949,undirected
2723,2401,Faust Part I,1949,undirected
2723,2748,Faust Part I,1949,undirected
2723,2748,Faust Part I,1949,undirected
2723,2758,Faust Part I,1949,undirected
2723,2758,Faust Part I,1949,undirected
2723,5844,Faust Part I,1949,undirected
2723,5971,Faust Part I,1949,undirected
2723,2763,Faust Part I,1949,undirected
2723,2325,Faust Part I,1949,undirected
2723,2383,Faust Part I,1949,undirected
2723,2383,Faust Part I,1949,undirected
2723,2484,Faust Part I,1949,undirected
2723,2484,Faust Part I,1949,undirected
2723,5766,Faust Part I,1949,undirected
2723,5983,Faust Part I,1949,undirected
2723,2354,Faust Part I,1949,undirected
2723,2773,Faust Part I,1949,undirected
2723,2773,Faust Part I,1949,undirected
2723,2775,Faust Part I,1949,undirected
2394,2297,Faust Part I,1949,undirected
2394,2297,Faust Part I,1949,undirected
2394,5897,Faust Part I,1949,undirected
2394,1130,Faust Part I,1949,undirected
2394,5908,Faust Part I,1949,undirected
2394,5908,Faust Part I,1949,undirected
2394,2732,Faust Part I,1949,undirected
2394,2732,Faust Part I,1949,undirected
2394,5828,Faust Part I,1949,undirected
2394,2734,Faust Part I,1949,undirected
2394,5514,Faust Part I,1949,undirected
2394,2401,Faust Part I,1949,undirected
2394,2401,Faust Part I,1949,undirected
2394,2748,Faust Part I,1949,undirected
2394,2748,Faust Part I,1949,undirected
2394,2758,Faust Part I,1949,undirected
2394,2758,Faust Part I,1949,undirected
2394,5844,Faust Part I,1949,undirected
2394,5971,Faust Part I,1949,undirected
2394,2763,Faust Part I,1949,undirected
2394,2325,Faust Part I,1949,undirected
2394,2383,Faust Part I,1949,undirected
2394,2383,Faust Part I,1949,undirected
2394,2484,Faust Part I,1949,undirected
2394,2484,Faust Part I,1949,undirected
2394,5766,Faust Part I,1949,undirected
2394,5983,Faust Part I,1949,undirected
2394,2354,Faust Part I,1949,undirected
2394,2773,Faust Part I,1949,undirected
2394,2773,Faust Part I,1949,undirected
2394,2775,Faust Part I,1949,undirected
2297,2297,Faust Part I,1949,undirected
2297,5897,Faust Part I,1949,undirected
2297,1130,Faust Part I,1949,undirected
2297,5908,Faust Part I,1949,undirected
2297,5908,Faust Part I,1949,undirected
2297,2732,Faust Part I,1949,undirected
2297,2732,Faust Part I,1949,undirected
2297,5828,Faust Part I,1949,undirected
2297,2734,Faust Part I,1949,undirected
2297,5514,Faust Part I,1949,undirected
2297,2401,Faust Part I,1949,undirected
2297,2401,Faust Part I,1949,undirected
2297,2748,Faust Part I,1949,undirected
2297,2748,Faust Part I,1949,undirected
2297,2758,Faust Part I,1949,undirected
2297,2758,Faust Part I,1949,undirected
2297,5844,Faust Part I,1949,undirected
2297,5971,Faust Part I,1949,undirected
2297,2763,Faust Part I,1949,undirected
2297,2325,Faust Part I,1949,undirected
2297,2383,Faust Part I,1949,undirected
2297,2383,Faust Part I,1949,undirected
2297,2484,Faust Part I,1949,undirected
2297,2484,Faust Part I,1949,undirected
2297,5766,Faust Part I,1949,undirected
2297,5983,Faust Part I,1949,undirected
2297,2354,Faust Part I,1949,undirected
2297,2773,Faust Part I,1949,undirected
2297,2773,Faust Part I,1949,undirected
2297,2775,Faust Part I,1949,undirected
2297,5897,Faust Part I,1949,undirected
2297,1130,Faust Part I,1949,undirected
2297,5908,Faust Part I,1949,undirected
2297,5908,Faust Part I,1949,undirected
2297,2732,Faust Part I,1949,undirected
2297,2732,Faust Part I,1949,undirected
2297,5828,Faust Part I,1949,undirected
2297,2734,Faust Part I,1949,undirected
2297,5514,Faust Part I,1949,undirected
2297,2401,Faust Part I,1949,undirected
2297,2401,Faust Part I,1949,undirected
2297,2748,Faust Part I,1949,undirected
2297,2748,Faust Part I,1949,undirected
2297,2758,Faust Part I,1949,undirected
2297,2758,Faust Part I,1949,undirected
2297,5844,Faust Part I,1949,undirected
2297,5971,Faust Part I,1949,undirected
2297,2763,Faust Part I,1949,undirected
2297,2325,Faust Part I,1949,undirected
2297,2383,Faust Part I,1949,undirected
2297,2383,Faust Part I,1949,undirected
2297,2484,Faust Part I,1949,undirected
